movieId,count,score
1614,5155,3.17
1615,2759,3.49
1616,4465,3.04
1617,31703,4.07
1619,5811,3.43
1620,5352,3.38
1621,746,3.26
1622,62,2.60
1623,1145,2.53
1624,523,3.02
1625,19817,3.85
1626,811,2.45
1627,2817,3.14
1628,53,2.53
1629,976,3.23
1630,20,2.62
1631,517,3.43
1632,182,2.43
1633,2590,3.66
1635,6209,3.77
1636,88,2.56
1639,16034,3.61
1640,542,2.71
1641,17290,3.71
1642,724,3.08
1643,2870,3.86
1644,9126,2.48
1645,14346,3.52
1646,909,2.75
1647,718,2.76
1648,1656,3.55
1649,1526,3.87
1650,456,3.43
1651,157,3.06
1652,91,3.01
1653,23335,3.78
1654,680,3.27
1655,759,2.59
1656,140,3.20
1657,163,3.39
1658,1977,3.18
1659,102,3.07
1660,1325,3.55
1661,660,3.12
1662,241,2.88
1663,9401,3.65
1664,76,3.39
1665,4062,2.83
1666,150,2.67
1667,1142,2.83
1668,314,2.86
1669,340,3.45
1670,757,3.51
1671,299,3.13
1672,4531,3.61
1673,15734,3.68
1674,12627,3.83
1675,130,3.18
1676,18391,3.25
1677,182,2.61
1678,4912,3.69
1679,204,1.91
1680,8339,3.51
1681,2532,2.10
1682,33182,3.84
1683,2001,3.69
1684,643,3.52
1685,97,2.95
1686,1038,3.13
1687,5495,3.20
1688,4836,3.45
1689,2186,3.23
1690,13304,3.02
1692,126,2.56
1693,5591,3.59
1694,3169,3.69
1695,218,3.50
1696,279,3.56
1697,26,2.38
1698,58,2.85
1699,1211,3.61
1701,3335,3.47
1702,4921,2.58
1703,773,2.73
1704,39227,4.07
1705,18,2.36
1706,18,1.97
1707,3279,1.88
1708,18,2.19
1709,33,2.74
1710,28,2.16
1711,5185,3.26
1713,2713,2.90
1714,37,2.42
1715,102,2.57
1716,32,2.84
1717,8449,2.73
1718,56,2.99
1719,3964,3.98
1720,68,2.25
1721,42558,3.40
1722,14538,3.23
1723,68,2.75
1724,46,3.04
1725,158,3.52
1726,2477,2.96
1727,2610,3.17
1728,250,3.48
1729,13610,3.69
1730,1903,3.66
1731,871,1.88
1732,27640,3.95
1733,568,3.28
1734,1953,3.95
1735,3397,3.26
1738,18,2.75
1739,662,1.58
1740,21,2.64
1742,29,2.38
1743,56,3.42
1744,499,2.48
1746,464,2.77
1747,12338,3.51
1748,13347,3.80
1749,99,3.10
1750,371,2.22
1752,1856,2.77
1753,2764,3.28
1754,4227,3.49
1755,671,3.49
1756,528,2.71
1757,557,3.85
1759,393,3.77
1760,3144,1.82
1762,1546,2.77
1764,20,2.65
1765,31,2.56
1767,235,3.16
1768,47,3.41
1769,2898,3.10
1770,227,2.86
1771,390,2.70
1772,3306,2.61
1773,124,3.25
1774,19,2.39
1776,17,2.21
1777,16022,3.39
1779,7074,2.87
1780,148,3.25
1781,9,2.22
1782,42,3.00
1783,1355,2.89
1784,25460,3.78
1785,1381,3.45
1787,25,3.12
1788,704,3.78
1789,21,2.71
1791,567,2.91
1792,5484,3.26
1793,132,2.72
1794,1252,3.51
1795,70,3.11
1796,42,2.62
1797,2010,3.89
1798,344,2.55
1799,2364,3.54
1801,7039,3.11
1804,831,2.94
1805,8986,3.20
1806,1130,2.84
1807,167,3.16
1809,1141,3.95
1810,4205,3.47
1811,88,3.22
1812,234,3.13
1814,248,3.39
1815,17,2.94
1816,756,2.83
1817,94,2.78
1819,26,3.37
1820,72,3.01
1821,1740,3.15
1822,187,1.90
1824,503,3.06
1825,226,2.71
1826,438,1.20
1827,1082,3.75
1829,290,3.08
1830,14,2.79
1831,8965,2.60
1832,51,2.68
1833,2693,3.03
1834,4773,3.87
1835,6323,3.28
1836,1655,3.30
1837,592,2.68
1839,607,2.29
1840,1811,3.35
1841,779,2.96
1842,25,2.94
1843,46,2.46
1844,705,3.82
1845,2516,3.70
1846,323,3.53
1847,5,2.80
1848,1663,3.03
1849,55,2.35
1850,107,2.95
1851,18,2.89
1852,17,2.74
1853,167,1.94
1854,436,2.94
1855,849,2.29
1856,644,3.11
1857,238,2.96
1858,1419,3.16
1859,438,3.63
1860,533,3.84
1861,114,3.17
1862,2401,2.17
1863,1132,2.26
1864,117,2.45
1865,426,3.45
1866,1829,3.03
1867,294,2.14
1869,493,2.33
1870,404,3.33
1871,79,3.33
1872,79,3.11
1873,3302,3.72
1874,197,3.17
1875,1082,3.36
1876,14219,2.95
1877,59,2.71
1878,168,2.06
1879,262,3.48
1880,338,3.59
1881,730,2.87
1882,9510,2.38
1883,5532,3.33
1884,10394,3.74
1885,4547,3.61
1886,94,2.23
1887,647,2.60
1888,3445,2.97
1889,1840,3.56
1890,75,2.85
1891,114,2.46
1892,5121,3.38
1893,211,3.66
1894,6279,2.87
1895,3726,3.20
1896,292,3.10
1897,1117,3.56
1898,128,3.22
1899,99,2.94
1900,854,4.01
1901,75,3.21
1902,300,3.27
1903,69,2.88
1904,986,3.54
1905,49,2.67
1906,267,3.11
1907,11114,3.69
1908,59,2.71
1909,14217,3.33
1910,317,3.43
1911,8662,2.67
1912,8722,3.66
1913,1913,3.74
1914,2860,3.81
1915,44,2.72
1916,3343,3.64
1917,25890,2.99
1918,10805,3.13
1919,1007,3.12
1920,4545,2.82
1921,10663,3.74
1922,239,3.26
1923,27995,3.53
1924,2470,2.62
1925,359,3.71
1926,197,3.13
1927,2843,3.93
1928,172,3.06
1929,785,3.75
1930,78,2.90
1931,2010,3.91
1932,301,3.34
1933,223,3.46
1934,955,3.93
1935,982,3.85
1936,776,3.76
1937,590,3.57
1938,1223,3.86
1939,1974,4.08
1940,756,3.74
1941,897,3.75
1942,982,3.90
1943,569,3.20
1944,3117,3.93
1945,6413,4.13
1946,1387,3.91
1947,10016,3.72
1948,1389,3.77
1949,2301,4.11
1950,3787,4.05
1951,2423,3.64
1952,7247,3.97
1953,9988,3.92
1954,17565,3.73
1955,5752,3.73
1956,4707,3.88
1957,8007,3.70
1958,5679,3.63
1959,5990,3.64
1960,8136,3.83
1961,31260,3.91
1962,10004,3.68
1963,2487,3.93
1964,2443,3.78
1965,6996,3.57
1966,1752,3.79
1967,9929,3.63
1968,26611,3.83
1969,2563,2.45
1970,2753,2.72
1971,1982,2.42
1972,1584,2.23
1973,1536,2.31
1974,4679,2.89
1975,1915,2.47
1976,1523,2.18
1977,1424,2.26
1978,1249,2.03
1979,1368,2.17
1980,1154,2.02
1981,1343,1.81
1982,7783,3.54
1983,1887,2.80
1984,1204,1.97
1985,1098,2.37
1986,1019,2.19
1987,674,2.46
1988,325,2.08
1989,192,1.55
1990,170,1.46
1991,2813,2.80
1992,1344,2.27
1993,1077,2.02
1994,10842,3.49
1995,1616,2.49
1996,1201,2.03
1997,16033,3.73
1998,1143,1.93
1999,1228,2.64
2000,20118,3.69
2001,15582,3.31
2002,10749,3.21
2003,13215,3.25
2004,5394,2.73
2005,12882,3.62
2006,16313,3.28
2007,443,2.80
2008,104,2.61
2009,4604,3.49
2010,6589,3.97
2011,24040,3.51
2012,24011,3.29
2013,5919,3.31
2014,2147,3.07
2015,2652,3.37
2016,910,2.62
2017,1054,2.96
2018,8872,3.49
2019,13994,4.26
2020,8627,3.86
2021,10524,3.30
2022,3033,3.63
2023,13075,3.45
2024,852,3.28
2025,2806,3.48
2026,1311,2.65
2027,1165,2.50
2028,50809,4.05
2029,531,3.46
2030,47,2.79
2031,270,2.61
2032,245,2.86
2033,1632,3.20
2034,2291,2.83
2035,343,3.13
2036,1201,2.37
2037,458,3.32
2038,1286,2.90
2039,68,2.71
2040,847,2.87
2041,890,2.68
2042,2869,2.69
2043,1168,3.28
2044,304,2.48
2045,433,3.38
2046,5995,3.42
2047,167,2.98
2048,1915,3.47
2049,216,3.28
2050,1091,2.52
2051,968,2.60
2052,2844,3.05
2053,5267,2.15
2054,18807,2.70
2055,224,2.74
2056,194,3.36
2057,795,3.36
2058,10200,3.58
2059,4071,3.21
2060,2995,3.06
2061,147,3.05
2062,459,3.10
2063,86,2.85
2064,8021,3.87
2065,4283,3.68
2066,1230,4.08
2067,6656,3.92
2068,2057,3.97
2069,1167,3.81
2070,1839,3.95
2071,1440,3.79
2072,3715,3.11
2073,640,3.47
2074,313,3.48
2075,624,3.75
2076,10673,3.83
2077,1085,3.49
2078,10942,3.63
2079,148,3.24
2080,12211,3.57
2081,16555,3.51
2082,5345,2.90
2083,4070,3.59
2084,1107,3.19
2085,9434,3.42
2086,219,3.07
2087,8756,3.55
2088,3841,2.57
2089,2782,3.30
2090,3385,3.45
2091,1251,2.89
2092,2157,2.54
2093,2110,2.95
2094,8021,3.05
2095,827,2.81
2096,7691,3.57
2097,1440,3.39
2098,493,2.83
2099,1486,3.59
2100,13606,3.20
2101,162,3.12
2102,1403,3.45
2103,240,3.02
2104,311,3.26
2105,12010,3.31
2106,1657,3.34
2107,2544,2.53
2108,7683,3.60
2109,8310,3.61
2110,2672,3.28
2111,2366,3.23
2112,2768,3.40
2113,555,2.16
2114,3936,3.60
2115,25484,3.69
2116,6092,3.26
2117,3810,3.64
2118,3792,3.65
2119,1399,2.35
2120,1690,2.93
2121,2132,2.76
2122,2825,2.63
2123,2884,3.04
2124,9688,3.19
2125,6941,3.63
2126,5411,2.81
2127,44,2.61
2128,253,3.30
2129,79,3.47
2130,2147,3.82
2131,578,3.94
2132,3420,4.03
2133,5077,3.23
2134,6809,3.29
2135,2422,3.01
2136,3409,2.82
2137,6555,3.52
2138,3035,3.69
2139,5307,3.71
2140,9320,3.56
2141,5344,3.37
2142,2457,3.04
2143,3459,3.28
2144,10346,3.62
2145,8835,3.36
2146,3524,3.17
2147,1382,2.60
2148,1232,2.96
2149,700,2.30
2150,10143,3.65
2151,1805,3.19
2152,859,2.06
2153,3002,2.11
2154,1173,2.69
2155,1973,3.40
2156,71,3.18
2157,138,3.29
2158,221,2.89
2159,1742,3.40
2160,9545,3.74
2161,12023,3.50
2162,2365,2.48
2163,1927,2.50
2164,232,2.14
2165,1029,3.20
2166,1067,3.51
2167,14061,3.35
2168,568,3.04
2169,1195,2.74
2170,986,2.71
2171,1251,3.65
2172,122,3.34
2173,810,3.54
2174,23043,3.47
2175,127,3.43
2176,3551,3.91
2177,661,3.21
2178,1218,3.60
2179,408,3.05
2180,630,3.33
2181,1230,3.52
2182,866,3.65
2183,2623,3.85
2184,1534,3.63
2185,346,3.50
2186,5966,4.12
2187,291,3.52
2188,2361,2.80
2189,200,3.47
2190,348,2.88
2191,105,2.97
2192,69,3.07
2193,10576,3.45
2194,17628,3.88
2195,1225,3.08
2196,352,2.18
2197,162,3.49
2198,69,3.45
2199,88,3.18
2200,106,2.73
2201,265,3.24
2202,1653,3.85
2203,2452,4.13
2204,830,3.70
2205,743,3.34
2206,1559,3.90
2207,185,2.93
2208,2447,4.06
2209,186,3.34
2210,597,3.70
2211,264,3.40
2212,1381,3.76
2213,24,1.98
2214,76,2.95
2215,90,2.89
2216,53,2.80
2217,11,1.77
2218,48,2.41
2219,133,3.16
2220,34,2.79
2221,213,3.49
2222,24,2.17
2223,46,2.89
2224,27,2.13
2225,41,2.62
2226,94,3.07
2227,258,3.56
2229,20,2.45
2230,13,1.88
2231,7803,3.72
2232,7616,3.59
2233,66,2.83
2234,74,2.74
2235,44,2.68
2236,2040,3.46
2237,424,3.65
2238,611,3.86
2239,718,3.68
2240,1670,3.41
2241,721,2.74
2242,72,2.50
2243,6346,3.68
2244,99,2.09
2245,5179,3.35
2246,70,2.59
2247,2236,3.10
2248,10380,3.83
2249,1872,3.12
2250,409,3.22
2251,13,2.73
2252,1721,3.06
2253,4295,2.75
2254,13,3.12
2255,501,2.62
2256,146,2.18
2257,136,2.79
2258,52,2.06
2259,1478,2.65
2260,280,2.51
2261,1171,3.31
2262,2398,3.09
2263,1506,3.12
2264,655,2.71
2265,728,2.07
2266,1318,2.86
2267,580,3.03
2268,17903,3.81
2269,3689,2.85
2270,35,3.24
2271,555,3.20
2272,979,3.47
2273,12284,3.43
2274,18,3.14
2275,732,3.40
2276,394,3.48
2277,9,2.33
2278,12049,3.57
2279,2906,2.68
2280,929,3.33
2281,109,3.15
2282,2389,3.40
2283,533,3.23
2284,382,3.71
2285,693,3.79
2286,260,2.51
2287,1631,3.48
2288,11113,3.83
2289,8442,3.93
2290,1096,3.50
2291,25093,3.72
2292,198,2.93
2293,87,3.35
2294,12526,3.25
2295,546,3.43
2296,2546,2.69
2297,4842,3.31
2298,181,2.27
2299,50,3.14
2300,7562,3.85
2301,5014,3.61
2302,16629,3.57
2303,2419,3.90
2304,120,3.40
2305,221,3.63
2306,1027,2.51
2307,214,2.60
2308,44,2.90
2309,45,3.37
2310,1013,3.61
2311,4565,3.39
2312,2866,3.72
2313,7848,3.90
2314,715,2.90
2315,2069,2.16
2316,3209,3.09
2317,73,2.48
2318,4974,3.83
2319,25,2.88
2320,1917,3.11
2321,15666,3.56
2322,2459,2.86
2323,255,3.66
2324,25245,4.17
2325,1906,3.08
2326,49,2.76
2327,750,2.87
2328,1831,2.80
2329,31887,4.15
2330,859,4.07
2331,1283,3.35
2332,206,2.93
2333,4783,3.81
2334,3370,3.12
2335,7247,2.93
2336,10411,3.85
2337,1524,3.36
2338,5102,2.12
2339,380,2.59
2340,6521,3.32
2341,318,3.21
2342,268,3.61
2343,25,2.94
2344,1778,3.52
2345,263,3.51
2346,2445,3.28
2347,671,3.44
2348,2525,3.55
2349,1539,3.74
2350,148,2.68
2351,1325,4.11
2352,7449,3.72
2353,17757,3.55
2354,1522,2.67
2355,24467,3.58
2356,1255,2.97
2357,2598,4.08
2358,136,3.50
2359,7689,3.78
2360,2671,4.09
2361,1317,3.30
2362,403,2.74
2363,2692,3.17
2364,797,2.66
2365,915,2.74
2366,8162,3.47
2367,3307,2.81
2368,450,1.79
2369,5928,2.93
2370,992,3.41
2371,7450,3.43
2372,1990,2.88
2373,1811,2.45
2374,1651,2.89
2375,4163,2.89
2376,4027,3.18
2377,1166,2.91
2378,6865,2.96
2379,3963,2.46
2380,3271,2.26
2381,3107,2.14
2382,2688,2.01
2383,2457,1.88
2384,6292,2.93
2385,1064,2.54
2386,654,1.63
2387,2497,2.85
2388,180,3.42
2389,3481,2.82
2390,2665,3.67
2391,7292,3.70
2392,1879,2.39
2393,9912,3.19
2394,8008,3.43
2395,16236,3.84
2396,26714,3.81
2397,167,3.32
2398,5580,3.71
2399,1526,2.75
2400,386,2.83
2401,2896,3.73
2402,5892,2.84
2403,6966,3.56
2404,4247,2.48
2405,7025,3.14
2406,15248,3.47
2407,12472,3.28
2408,2024,2.50
2409,6456,3.17
2410,6036,2.95
2411,5867,2.86
2412,4185,2.28
2413,5230,3.48
2414,2810,3.37
2415,76,2.91
2416,2842,3.06
2417,569,2.96
2418,702,3.00
2419,387,3.17
2420,10336,3.31
2421,7153,2.65
2422,4275,2.23
2423,6989,3.61
2424,13996,3.18
2425,623,3.60
2426,172,3.29
2427,9967,3.42
2428,6785,2.85
2429,1694,2.77
2430,1015,3.10
2431,7630,3.17
2432,2620,3.31
2433,4309,3.34
2434,285,3.51
2435,705,2.97
2436,1393,3.40
2437,845,3.55
2438,18,2.92
2439,1707,3.56
2440,386,3.20
2441,211,3.07
2442,1426,3.67
2443,1305,3.54
2444,87,3.45
2445,838,2.85
2446,650,2.70
2447,3338,3.09
2448,1544,2.38
2449,330,1.67
2450,4047,2.13
2451,768,2.68
2452,103,1.90
2453,1250,3.10
2454,4049,3.31
2455,12178,3.40
2456,1927,2.30
2457,1414,3.34
2458,920,2.51
2459,3784,3.26
2460,967,2.31
2461,459,2.03
2462,623,1.76
2463,3574,3.39
2464,161,2.52
2465,264,2.28
2466,85,3.40
2467,6156,3.87
2468,3106,2.74
2469,3940,3.17
2470,13903,3.13
2471,6129,2.58
2472,562,2.93
2473,1319,2.40
2474,3542,3.43
2475,659,3.14
2476,2206,3.29
2477,327,2.44
2478,7640,3.11
2479,338,2.41
2480,39,2.97
2481,468,3.63
2482,365,3.28
2483,365,3.43
2484,15,2.20
2485,7029,3.01
2486,75,2.47
2487,117,2.36
2488,1180,3.78
2489,25,3.08
2490,9651,3.41
2491,937,2.72
2492,845,2.80
2493,277,3.75
2494,211,3.63
2495,1112,3.74
2496,4387,3.22
2497,2196,2.90
2498,992,2.35
2499,400,3.45
2500,1195,2.71
2501,8995,3.86
2502,24678,3.98
2503,128,3.61
2504,1700,2.92
2505,4653,2.98
2506,1483,3.15
2507,493,2.60
2508,21,2.43
2509,175,2.92
2510,78,2.49
2511,1150,3.85
2512,187,3.56
2513,4103,3.02
2514,1105,2.13
2515,498,1.89
2516,444,1.77
2517,2521,3.06
2518,2168,3.33
2519,932,3.28
2520,1644,3.05
2521,755,2.57
2522,695,2.49
2523,254,2.66
2524,2140,3.01
2525,815,2.32
2526,636,2.41
2527,4600,3.42
2528,5705,3.43
2529,14658,3.60
2530,2692,2.91
2531,2251,2.79
2532,2188,2.82
2533,4058,3.03
2534,118,2.24
2535,756,2.67
2536,348,2.05
2537,304,2.01
2538,45,3.57
2539,10808,3.25
2540,1142,2.99
2541,10546,3.29
2542,19473,4.01
2543,59,2.76
2544,133,3.22
2545,149,3.26
2546,1105,3.00
2547,21,2.79
2548,916,2.24
2549,1739,2.18
2550,1717,3.59
2551,1993,3.50
2552,313,2.31
2553,1519,3.41
2554,799,3.19
2555,1598,1.73
2556,49,1.95
2557,283,3.79
2558,2221,2.73
2559,433,2.62
2560,1690,3.24
2561,1258,3.11
2562,269,3.30
2563,952,3.63
2564,23,2.85
2565,4337,3.75
2566,322,2.29
2567,4483,3.04
2568,1573,2.15
2569,61,2.81
2570,833,3.63
2571,77960,4.15
2572,14793,3.52
2573,341,3.34
2574,1589,2.63
2575,1438,3.93
2576,40,2.69
2577,249,3.21
2578,102,3.02
2579,1656,3.77
2580,9376,3.67
2581,9165,3.06
2582,582,3.08
2583,2046,3.62
2584,25,2.22
2585,658,3.83
2586,182,2.69
2587,1018,2.97
2588,19,2.63
2589,370,2.76
2590,642,3.18
2591,38,3.05
2592,36,2.90
2593,554,3.56
2594,2871,3.89
2595,21,2.64
2596,1718,3.62
2597,523,2.53
2598,4244,3.01
2599,15316,3.76
2600,6161,3.34
2601,21,2.81
2602,60,2.65
2603,37,2.89
2604,30,3.27
2605,10106,3.17
2606,2117,2.77
2607,658,3.80
2608,54,3.00
2609,499,3.94
2610,406,3.83
2611,1285,3.85
2612,1207,3.93
2613,1545,3.05
2614,336,2.05
2615,1085,2.94
2616,6949,2.73
2617,20694,3.18
2618,1359,3.84
2619,17,2.09
2620,257,3.56
2621,445,3.59
2622,4211,3.29
2623,52,2.38
2624,818,3.95
2625,684,2.95
2626,307,3.60
2627,116,3.52
2628,35899,3.09
2629,936,2.72
2630,408,3.53
2631,41,1.67
2632,152,3.64
2633,2071,3.32
2634,754,3.08
2635,187,3.03
2636,83,2.56
2637,181,2.68
2638,194,2.71
2639,1296,3.15
2640,17209,3.38
2641,9930,3.09
2642,5799,2.48
2643,3870,2.07
2644,2405,3.69
2646,234,2.88
2647,293,3.11
2648,3865,3.82
2649,400,3.26
2650,197,2.78
2651,435,3.05
2652,297,3.19
2653,244,2.78
2654,979,3.57
2655,314,1.73
2656,389,2.78
2657,15495,3.34
2658,43,2.87
2659,264,3.24
2660,1144,3.66
2661,568,3.21
2662,5699,3.54
2663,239,3.00
2664,5103,3.75
2665,408,3.10
2666,115,2.80
2667,243,2.60
2668,1537,2.55
2669,521,3.52
2670,1378,3.88
2671,15609,3.45
2672,4656,3.31
2673,146,3.28
2674,197,2.83
2675,102,3.28
2676,2183,3.15
2677,3007,3.95
2678,201,2.99
2679,61,2.71
2680,36,2.89
2681,468,3.34
2682,802,3.80
2683,28072,3.19
2684,33,2.73
2685,64,3.30
2686,6927,3.88
2687,7012,3.47
2688,6787,3.09
2689,249,3.21
2690,3096,3.74
2691,824,3.72
2692,20409,3.98
2693,1904,3.64
2694,11320,3.12
2695,115,2.99
2696,1407,3.81
2697,404,3.62
2698,31,2.45
2699,15918,2.76
2700,19776,3.62
2701,13139,2.32
2702,3442,3.08
2703,40,2.80
2704,531,3.51
2705,132,3.37
2706,27275,3.31
2707,8129,3.45
2708,598,3.72
2709,2070,3.08
2710,22233,2.89
2711,336,3.54
2712,17944,3.23
2713,4545,2.52
2714,623,3.21
2715,134,2.31
2716,33973,3.75
2717,9911,3.02
2718,3463,3.18
2719,5471,2.48
2720,4705,2.15
2721,704,3.60
2722,9061,2.69
2723,9741,3.04
2724,10266,2.87
2725,749,3.57
2726,2401,4.07
2727,402,3.34
2728,5777,3.84
2729,3540,3.81
2730,2914,3.82
2731,3354,4.11
2732,1990,3.96
2733,317,2.42
2734,2874,3.30
2735,4276,2.88
2736,1504,3.45
2737,123,2.51
2738,536,3.39
2739,6594,3.73
2740,89,2.47
2741,342,2.86
2742,51,2.75
2743,99,3.31
2744,262,3.50
2745,2609,3.79
2746,9932,3.28
2747,3302,3.23
2748,986,2.22
2749,587,3.14
2750,2389,3.71
2751,343,2.99
2752,1019,2.91
2753,339,3.19
2754,76,1.99
2755,188,2.54
2756,230,2.94
2757,794,3.68
2758,218,2.93
2759,3119,3.28
2760,53,3.20
2761,10573,3.84
2762,49643,4.02
2763,14044,3.49
2764,3156,3.57
2765,294,3.22
2766,292,3.26
2767,295,3.01
2768,82,2.90
2769,759,3.14
2770,11467,3.06
2771,1751,3.01
2772,2243,3.17
2773,99,2.97
2774,766,3.31
2775,172,3.18
2776,150,3.55
2777,97,2.27
2778,206,2.49
2779,2430,3.54
2780,486,3.23
2781,390,3.16
2782,731,3.38
2783,140,3.04
2784,527,3.36
2785,142,3.13
2786,416,2.56
2787,1183,2.97
2788,6381,3.99
2789,1435,2.90
2790,605,2.66
2791,21907,3.79
2792,5022,3.08
2793,2362,2.66
2794,3619,2.97
2795,7154,3.76
2796,1454,2.90
2797,22364,3.61
2798,1913,2.12
2799,1262,1.83
2800,322,3.12
2801,894,3.40
2802,2148,3.01
2803,5780,3.36
2804,14506,3.99
2805,5504,2.86
2806,1891,2.47
2807,1423,1.88
2808,4865,2.59
2809,288,2.56
2810,1554,3.83
2811,44,3.00
2812,342,3.01
2813,143,3.28
2814,99,2.53
2815,1837,2.60
2816,1023,1.86
2817,761,1.70
2818,481,1.62
2819,3853,3.96
2820,359,3.59
2821,33,2.97
2822,2017,3.00
2823,44,2.72
2824,148,3.54
2825,72,2.94
2826,8946,3.12
2827,3297,2.49
2828,1035,2.00
2829,1765,2.79
2830,148,3.46
2831,100,2.80
2832,40,2.96
2833,184,3.29
2834,208,3.27
2835,502,2.33
2836,1389,3.25
2837,212,3.34
2838,29,2.81
2839,215,3.73
2840,5955,3.03
2841,4983,3.51
2842,438,3.20
2843,1726,4.02
2844,586,3.09
2845,50,2.37
2846,1655,3.25
2847,399,3.82
2848,420,3.75
2849,204,2.90
2850,59,2.75
2851,645,2.52
2852,1123,3.77
2853,222,2.88
2854,77,2.24
2855,112,2.37
2856,516,2.78
2857,5174,3.57
2858,57879,4.13
2859,2406,4.10
2860,2197,3.09
2861,2591,3.13
2862,1151,2.60
2863,4683,3.82
2864,189,3.08
2865,150,2.99
2866,1471,3.60
2867,2330,3.34
2868,462,2.41
2869,57,3.06
2870,1374,3.58
2871,9756,3.78
2872,7427,3.56
2873,227,2.97
2874,489,3.36
2875,2158,3.09
2876,537,2.79
2877,1823,3.07
2878,216,2.22
2879,1112,3.34
2880,547,3.28
2881,9298,3.20
2882,1069,2.79
2883,1926,3.43
2884,314,2.49
2885,581,3.27
2886,419,2.35
2887,126,1.69
2888,1265,2.81
2889,2021,3.31
2890,14130,3.59
2891,1448,3.38
2892,161,2.40
2893,515,2.98
2894,564,2.79
2895,27,2.81
2896,109,2.96
2897,200,3.53
2898,737,2.80
2899,727,3.32
2900,968,2.70
2901,1973,3.18
2902,1218,2.55
2903,792,2.12
2904,153,3.58
2905,1427,4.10
2906,1797,2.43
2907,1759,2.53
2908,9431,3.78
2909,24,1.92
2910,68,2.85
2911,109,3.15
2912,3579,3.62
2913,234,3.21
2914,144,2.33
2915,9380,3.49
2916,23640,3.59
2917,4041,3.93
2918,27822,3.93
2919,2939,3.91
2920,1133,4.12
2921,2841,3.83
2922,1760,3.64
2923,140,3.40
2924,2220,3.81
2925,991,4.01
2926,3839,3.32
2927,1069,3.96
2928,553,3.32
2929,1484,3.50
2930,97,3.69
2931,460,4.03
2932,1639,3.95
2933,159,3.64
2934,46,3.30
2935,1514,4.10
2936,1522,4.05
2937,936,4.06
2938,288,3.90
2939,542,3.48
2940,1126,3.91
2941,2170,3.54
2942,4508,2.98
2943,1124,3.68
2944,8216,3.82
2945,149,2.80
2946,2221,3.72
2947,13445,3.73
2948,8464,3.69
2949,8502,3.67
2950,4281,2.58
2951,7872,3.94
2952,1972,3.72
2953,8514,2.61
2954,27,2.35
2955,30,1.68
2956,958,3.15
2957,27,3.04
2958,9,2.56
2959,60024,4.23
2960,98,3.01
2961,2025,2.88
2962,516,3.30
2963,129,3.21
2964,269,3.10
2965,446,2.03
2966,4145,3.94
2967,915,3.70
2968,9681,3.57
2969,698,3.84
2970,1486,3.95
2971,2423,3.75
2972,549,3.89
2973,4376,4.01
2974,682,1.78
2975,668,3.17
2976,3986,3.17
2977,442,2.72
2978,1084,2.92
2979,342,2.32
2980,19,2.11
2981,63,3.33
2982,204,2.29
2983,801,3.81
2984,156,3.72
2985,16479,3.33
2986,5927,2.48
2987,24040,3.53
2988,744,3.62
2989,4617,3.44
2990,4836,3.21
2991,5703,3.49
2992,213,2.31
2993,4961,3.60
2994,80,3.21
2995,3351,2.58
2996,848,3.39
2997,32199,3.93
2998,83,3.26
2999,100,3.27
3000,12983,4.11
3001,82,2.05
3002,439,3.82
3003,194,3.45
3004,1839,2.54
3005,7997,3.31
3006,10384,3.90
3007,2245,3.91
3008,777,3.76
3009,28,2.52
3010,386,3.54
3011,1155,3.67
3012,94,3.55
3013,513,2.89
3014,260,2.82
3015,1100,3.32
3016,2985,3.21
3017,777,2.73
3018,2350,3.50
3019,4045,3.85
3020,7530,3.60
3021,269,2.62
3022,2591,4.11
3023,36,3.15
3024,1068,2.32
3025,63,2.87
3026,88,2.19
3028,983,3.63
3029,854,3.07
3030,4155,4.18
3031,385,2.27
3032,1784,3.43
3033,13519,3.41
3034,5780,3.68
3035,2664,4.05
3036,1233,3.28
3037,4277,3.97
3038,663,4.03
3039,11037,3.72
3040,2176,3.17
3041,507,1.81
3042,429,1.62
3043,245,1.73
3044,4021,3.74
3045,866,3.24
3046,632,3.42
3047,90,3.57
3048,349,2.52
3049,243,3.09
3050,136,2.65
3051,1319,3.03
3052,18858,3.62
3053,2922,3.08
3054,1834,2.23
3055,641,3.46
3056,127,2.98
3057,58,2.96
3058,70,2.23
3059,21,2.76
3060,5626,3.76
3061,1803,3.82
3062,3048,3.90
3063,1265,2.63
3064,489,2.20
3065,41,3.18
3066,2120,3.67
3067,3086,3.89
3068,2598,3.86
3069,253,3.65
3070,3953,3.36
3071,2759,3.74
3072,9558,3.63
3073,180,3.33
3074,1582,3.77
3075,1349,3.85
3076,668,3.57
3077,1225,4.05
3078,826,3.52
3079,1534,3.77
3080,11,2.50
3081,15756,3.53
3082,10450,3.20
3083,5049,3.99
3084,23,2.24
3085,45,2.80
3086,488,3.56
3087,6283,3.46
3088,3885,4.00
3089,3953,4.11
3090,1186,4.06
3091,1522,4.04
3092,146,3.59
3093,1527,3.82
3094,708,3.78
3095,4054,3.98
3096,682,3.91
3097,1804,3.99
3098,5480,3.79
3099,1431,3.24
3100,6548,3.68
3101,13456,3.43
3102,1570,3.59
3103,430,3.10
3104,5756,3.80
3105,8260,3.76
3106,106,3.29
3107,9191,3.30
3108,8658,3.60
3109,362,3.12
3110,212,3.32
3111,1339,3.75
3112,375,3.45
3113,6266,2.69
3114,28393,3.81
